CustomerID,TotalOrders,TotalQuantity,TotalSpent,AverageUnitPrice,AverageCartSize,PricePerItem,CartUtilization,IsReferred,UniqueProducts,PaymentMethod_Cash,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,ReferralSource_Email,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral,OrderStatus_Cancelled,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,AverageOrderValue,AverageQuantityPerOrder,SpendPerProduct,Cluster
C88370,1,2,279.9,139.95,5.0,139.95,0.4,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,279.9,2.0,279.9,3
C88371,1,4,1132.64,283.16,6.0,283.16,0.6666666666666666,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1132.64,4.0,1132.64,0
C88463,1,5,2539.7,507.94,9.0,507.94,0.5555555555555556,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2539.7,5.0,2539.7,1
C88546,1,4,813.84,203.46,7.0,203.46,0.5714285714285714,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,813.84,4.0,813.84,0
C88644,1,1,392.61,392.61,4.0,392.61,0.25,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,392.61,1.0,392.61,3
C88645,1,3,1751.16,583.72,5.0,583.72,0.6,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1751.16,3.0,1751.16,1
C88775,1,5,1989.05,397.81,5.0,397.81,1.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1989.05,5.0,1989.05,1
C88933,1,1,92.04,92.04,2.0,92.04,0.5,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,92.04,1.0,92.04,3
C88981,1,4,2445.04,611.26,5.0,611.26,0.8,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2445.04,4.0,2445.04,1
C89336,1,1,92.79,92.79,3.0,92.79,0.3333333333333333,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,92.79,1.0,92.79,3
C89559,1,2,662.84,331.42,6.0,331.42,0.3333333333333333,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,662.84,2.0,662.84,3
C89592,1,5,2547.9,509.58,6.0,509.58,0.8333333333333334,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2547.9,5.0,2547.9,1
C89674,1,2,1151.66,575.83,3.0,575.83,0.6666666666666666,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1151.66,2.0,1151.66,3
C89732,1,1,406.22,406.22,5.0,406.22,0.2,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,406.22,1.0,406.22,3
C89822,1,1,410.78,410.78,1.0,410.78,1.0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,410.78,1.0,410.78,3
C89979,1,5,3170.0,634.0,8.0,634.0,0.625,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3170.0,5.0,3170.0,1
C90110,1,1,418.36,418.36,5.0,418.36,0.2,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,418.36,1.0,418.36,3
C90132,1,5,1304.65,260.93,9.0,260.93,0.5555555555555556,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1304.65,5.0,1304.65,0
C90142,1,1,334.39,334.39,2.0,334.39,0.5,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,334.39,1.0,334.39,3
C90292,1,4,1105.28,276.32,5.0,276.32,0.8,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1105.28,4.0,1105.28,0
C90310,1,4,762.56,190.64,5.0,190.64,0.8,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,762.56,4.0,762.56,0
C90318,1,2,1259.12,629.56,5.0,629.56,0.4,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1259.12,2.0,1259.12,3
C90348,1,4,899.0,224.75,7.0,224.75,0.5714285714285714,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,899.0,4.0,899.0,0
C90350,1,2,367.34,183.67,6.0,183.67,0.3333333333333333,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,367.34,2.0,367.34,3
C90363,1,5,3044.55,608.91,6.0,608.9100000000001,0.8333333333333334,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3044.55,5.0,3044.55,1
C90431,1,2,844.68,422.34,4.0,422.34,0.5,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,844.68,2.0,844.68,3
C90573,1,1,438.93,438.93,3.0,438.93,0.3333333333333333,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,438.93,1.0,438.93,3
C90595,1,5,391.45,78.29,5.0,78.28999999999999,1.0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,391.45,5.0,391.45,0
C90612,1,3,1103.25,367.75,7.0,367.75,0.4285714285714285,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1103.25,3.0,1103.25,0
C90757,1,4,1979.36,494.84,8.0,494.84,0.5,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1979.36,4.0,1979.36,1
C90852,1,3,1725.03,575.01,8.0,575.01,0.375,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1725.03,3.0,1725.03,1
C90898,1,5,1491.95,298.39,7.0,298.39,0.7142857142857143,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1491.95,5.0,1491.95,1
C90993,1,4,153.12,38.28,4.0,38.28,1.0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,153.12,4.0,153.12,0
C91029,1,4,2131.48,532.87,9.0,532.87,0.4444444444444444,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2131.48,4.0,2131.48,1
C91099,1,2,1025.3,512.65,5.0,512.65,0.4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1025.3,2.0,1025.3,3
C91103,1,4,1023.44,255.86,7.0,255.86,0.5714285714285714,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1023.44,4.0,1023.44,0
C91123,1,4,1202.24,300.56,9.0,300.56,0.4444444444444444,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1202.24,4.0,1202.24,0
C91155,2,6,704.8199999999999,129.01,6.5,129.01,0.4027777777777778,1,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,352.40999999999997,3.0,352.40999999999997,2
C91201,1,2,93.0,46.5,7.0,46.5,0.2857142857142857,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,93.0,2.0,93.0,0
C91245,1,3,675.33,225.11,4.0,225.11,0.75,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,675.33,3.0,675.33,0
C91255,1,5,851.1,170.22,8.0,170.22,0.625,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,851.1,5.0,851.1,0
C91454,1,2,557.76,278.88,3.0,278.88,0.6666666666666666,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,557.76,2.0,557.76,3
C91486,1,4,268.32,67.08,8.0,67.08,0.5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,268.32,4.0,268.32,0
C91518,1,3,759.15,253.05,3.0,253.05,1.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,759.15,3.0,759.15,0
C91582,1,3,1949.79,649.93,7.0,649.93,0.4285714285714285,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1949.79,3.0,1949.79,1
C91591,1,4,2609.92,652.48,5.0,652.48,0.8,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2609.92,4.0,2609.92,1
C91805,1,3,1819.23,606.41,7.0,606.41,0.4285714285714285,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1819.23,3.0,1819.23,1
C91941,1,3,1188.0,396.0,4.0,396.0,0.75,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1188.0,3.0,1188.0,3
C92049,1,4,2666.08,666.52,8.0,666.52,0.5,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2666.08,4.0,2666.08,1
C92086,1,2,749.2,374.6,3.0,374.6,0.6666666666666666,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,749.2,2.0,749.2,3
C92180,1,2,977.8,488.9,7.0,488.9,0.2857142857142857,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,977.8,2.0,977.8,3
C92294,1,4,1225.4,306.35,7.0,306.35,0.5714285714285714,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1225.4,4.0,1225.4,0
C92407,1,3,1672.23,557.41,4.0,557.41,0.75,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1672.23,3.0,1672.23,1
C92548,1,5,1132.25,226.45,6.0,226.45,0.8333333333333334,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1132.25,5.0,1132.25,0
C92575,1,5,2464.7,492.94,10.0,492.94,0.5,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2464.7,5.0,2464.7,1
C92788,1,1,243.71,243.71,6.0,243.71,0.1666666666666666,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,243.71,1.0,243.71,3
C93007,1,2,465.66,232.83,7.0,232.83,0.2857142857142857,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,465.66,2.0,465.66,3
C93175,1,4,58.76,14.69,9.0,14.69,0.4444444444444444,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,58.76,4.0,58.76,0
C93220,1,2,730.34,365.17,4.0,365.17,0.5,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,730.34,2.0,730.34,3
C93276,1,5,1652.25,330.45,10.0,330.45,0.5,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1652.25,5.0,1652.25,1
C93309,1,5,1821.4,364.28,5.0,364.28,1.0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1821.4,5.0,1821.4,1
C93375,1,3,446.16,148.72,7.0,148.72,0.4285714285714285,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,446.16,3.0,446.16,0
C93379,1,3,128.85,42.95,8.0,42.95,0.375,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,128.85,3.0,128.85,0
C93467,1,4,2219.32,554.83,6.0,554.83,0.6666666666666666,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2219.32,4.0,2219.32,1
C93473,1,5,3196.85,639.37,6.0,639.37,0.8333333333333334,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3196.85,5.0,3196.85,1
C93618,1,3,603.63,201.21,3.0,201.21,1.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,603.63,3.0,603.63,0
C93768,1,3,972.9,324.3,8.0,324.3,0.375,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,972.9,3.0,972.9,0
C93821,1,3,1075.44,358.48,7.0,358.48,0.4285714285714285,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1075.44,3.0,1075.44,0
C93861,1,3,147.42,49.14,7.0,49.13999999999999,0.4285714285714285,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,147.42,3.0,147.42,0
C93948,1,3,336.87,112.29,6.0,112.29,0.5,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,336.87,3.0,336.87,0
C94037,1,2,510.28,255.14,2.0,255.14,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,510.28,2.0,510.28,3
C94248,1,1,64.66,64.66,4.0,64.66,0.25,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,64.66,1.0,64.66,3
C94257,1,2,1394.38,697.19,7.0,697.19,0.2857142857142857,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1394.38,2.0,1394.38,1
C94311,1,4,2740.8,685.2,6.0,685.2,0.6666666666666666,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2740.8,4.0,2740.8,1
C94323,1,5,379.05,75.81,10.0,75.81,0.5,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,379.05,5.0,379.05,0
C94381,1,2,1216.08,608.04,4.0,608.04,0.5,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1216.08,2.0,1216.08,3
C94479,1,5,314.05,62.81,9.0,62.81,0.5555555555555556,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,314.05,5.0,314.05,0
C94508,1,4,176.28,44.07,6.0,44.07,0.6666666666666666,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,176.28,4.0,176.28,0
C94568,1,4,1939.4,484.85,5.0,484.85,0.8,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1939.4,4.0,1939.4,1
C94569,2,3,1675.3500000000001,540.64,2.5,540.64,0.6666666666666666,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,837.6750000000001,1.5,1675.3500000000001,3
C94595,1,4,247.64,61.91,6.0,61.91,0.6666666666666666,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,247.64,4.0,247.64,0
C94658,1,2,886.44,443.22,5.0,443.22,0.4,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,886.44,2.0,886.44,3
C94671,1,1,167.15,167.15,5.0,167.15,0.2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,167.15,1.0,167.15,3
C94698,1,1,586.62,586.62,5.0,586.62,0.2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,586.62,1.0,586.62,3
C94921,1,2,438.2,219.1,4.0,219.1,0.5,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,438.2,2.0,438.2,3
C95100,1,1,627.2,627.2,1.0,627.2,1.0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,627.2,1.0,627.2,3
C95213,1,3,1806.72,602.24,8.0,602.24,0.375,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1806.72,3.0,1806.72,1
C95269,1,2,389.7,194.85,5.0,194.85,0.4,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,389.7,2.0,389.7,3
C95271,1,3,927.66,309.22,7.0,309.22,0.4285714285714285,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,927.66,3.0,927.66,0
C95568,1,3,973.41,324.47,4.0,324.47,0.75,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,973.41,3.0,973.41,0
C95623,1,3,1870.02,623.34,3.0,623.34,1.0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1870.02,3.0,1870.02,1
C95643,1,4,2426.28,606.57,5.0,606.57,0.8,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2426.28,4.0,2426.28,1
C95667,1,4,463.08,115.77,7.0,115.77,0.5714285714285714,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,463.08,4.0,463.08,0
C95856,1,2,1279.76,639.88,5.0,639.88,0.4,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1279.76,2.0,1279.76,3
C95901,1,3,1993.38,664.46,4.0,664.46,0.75,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1993.38,3.0,1993.38,1
C95984,1,3,1033.2,344.4,3.0,344.40000000000003,1.0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1033.2,3.0,1033.2,3
C96034,1,4,121.08,30.27,9.0,30.27,0.4444444444444444,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,121.08,4.0,121.08,0
C96136,1,5,1946.1,389.22,7.0,389.22,0.7142857142857143,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1946.1,5.0,1946.1,1
C96257,1,4,1803.0,450.75,6.0,450.75,0.6666666666666666,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1803.0,4.0,1803.0,1
C96261,1,2,970.74,485.37,5.0,485.37,0.4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,970.74,2.0,970.74,3
C96283,1,3,924.03,308.01,3.0,308.01,1.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,924.03,3.0,924.03,0
C96434,1,4,2536.2,634.05,6.0,634.05,0.6666666666666666,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2536.2,4.0,2536.2,1
C96494,1,1,179.22,179.22,6.0,179.22,0.1666666666666666,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,179.22,1.0,179.22,3
C96583,1,4,139.36,34.84,8.0,34.84,0.5,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,139.36,4.0,139.36,0
C96595,1,3,1719.66,573.22,5.0,573.22,0.6,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1719.66,3.0,1719.66,1
C96636,1,1,39.56,39.56,5.0,39.56,0.2,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,39.56,1.0,39.56,3
C96664,1,3,769.38,256.46,4.0,256.46,0.75,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,769.38,3.0,769.38,0
C96695,1,1,564.86,564.86,6.0,564.86,0.1666666666666666,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,564.86,1.0,564.86,3
C96787,1,2,1066.04,533.02,2.0,533.02,1.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1066.04,2.0,1066.04,3
C96822,1,2,989.56,494.78,2.0,494.78,1.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,989.56,2.0,989.56,3
C97148,1,4,1135.16,283.79,8.0,283.79,0.5,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1135.16,4.0,1135.16,0
C97187,1,1,670.54,670.54,6.0,670.54,0.1666666666666666,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,670.54,1.0,670.54,3
C97218,1,5,2300.7,460.14,10.0,460.14,0.5,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2300.7,5.0,2300.7,1
C97262,1,4,1724.04,431.01,7.0,431.01,0.5714285714285714,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1724.04,4.0,1724.04,1
C97454,1,2,698.8,349.4,2.0,349.4,1.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,698.8,2.0,698.8,3
C97485,1,4,915.64,228.91,4.0,228.91,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,915.64,4.0,915.64,0
C97593,2,5,2855.2200000000003,534.1800000000001,7.0,534.1800000000001,0.3333333333333333,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1427.6100000000001,2.5,2855.2200000000003,1
C97603,1,4,2373.08,593.27,5.0,593.27,0.8,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2373.08,4.0,2373.08,1
C97643,1,4,2051.0,512.75,8.0,512.75,0.5,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2051.0,4.0,2051.0,1
C97681,1,5,2166.3,433.26,9.0,433.2600000000001,0.5555555555555556,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2166.3,5.0,2166.3,1
C97715,1,2,727.82,363.91,2.0,363.91,1.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,727.82,2.0,727.82,3
C97735,1,5,408.5,81.7,6.0,81.7,0.8333333333333334,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,408.5,5.0,408.5,0
C97749,1,3,1026.06,342.02,5.0,342.02,0.6,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1026.06,3.0,1026.06,0
C97774,1,4,1807.88,451.97,7.0,451.97,0.5714285714285714,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1807.88,4.0,1807.88,1
C97907,1,3,1758.63,586.21,4.0,586.21,0.75,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1758.63,3.0,1758.63,1
C98096,1,2,635.54,317.77,4.0,317.77,0.5,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,635.54,2.0,635.54,3
C98168,1,5,2103.5,420.7,5.0,420.7,1.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2103.5,5.0,2103.5,1
C98216,1,5,2463.75,492.75,6.0,492.75,0.8333333333333334,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2463.75,5.0,2463.75,1
C98276,1,1,14.06,14.06,5.0,14.06,0.2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,14.06,1.0,14.06,3
C98278,1,3,1241.49,413.83,8.0,413.83,0.375,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1241.49,3.0,1241.49,1
C98317,1,4,2786.84,696.71,4.0,696.71,1.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2786.84,4.0,2786.84,1
C98332,1,3,1316.67,438.89,3.0,438.89,1.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1316.67,3.0,1316.67,1
C98354,1,3,151.02,50.34,3.0,50.34,1.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,151.02,3.0,151.02,0
C98450,1,4,357.64,89.41,9.0,89.41,0.4444444444444444,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,357.64,4.0,357.64,0
C98474,2,6,2175.34,370.25,5.5,370.25,0.5833333333333333,1,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1087.67,3.0,1087.67,2
C98483,1,5,110.7,22.14,10.0,22.14,0.5,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,110.7,5.0,110.7,0
C98635,1,1,538.68,538.68,6.0,538.68,0.1666666666666666,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,538.68,1.0,538.68,3
C98761,1,4,1994.04,498.51,4.0,498.51,1.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1994.04,4.0,1994.04,1
C99023,1,4,1371.8,342.95,6.0,342.95,0.6666666666666666,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1371.8,4.0,1371.8,0
C99024,1,1,684.65,684.65,1.0,684.65,1.0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,684.65,1.0,684.65,3
C99050,1,2,1201.14,600.57,3.0,600.57,0.6666666666666666,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1201.14,2.0,1201.14,3
C99116,1,4,2746.44,686.61,6.0,686.61,0.6666666666666666,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2746.44,4.0,2746.44,1
C99128,1,3,138.33,46.11,5.0,46.11000000000001,0.6,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,138.33,3.0,138.33,0
C99173,1,3,1070.52,356.84,5.0,356.84,0.6,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1070.52,3.0,1070.52,3
C99205,1,2,1024.66,512.33,7.0,512.33,0.2857142857142857,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1024.66,2.0,1024.66,3
C99214,1,3,97.86,32.62,6.0,32.62,0.5,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,97.86,3.0,97.86,0
C99217,1,5,1435.65,287.13,10.0,287.13,0.5,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1435.65,5.0,1435.65,0
C99271,1,2,226.58,113.29,5.0,113.29,0.4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,226.58,2.0,226.58,3
C99533,1,1,678.01,678.01,4.0,678.01,0.25,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,678.01,1.0,678.01,3
C99589,1,1,641.39,641.39,1.0,641.39,1.0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,641.39,1.0,641.39,3
C99683,1,5,1663.2,332.64,10.0,332.64,0.5,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1663.2,5.0,1663.2,1
C99775,1,4,1654.84,413.71,9.0,413.71,0.4444444444444444,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1654.84,4.0,1654.84,1
C99879,1,3,821.88,273.96,8.0,273.96,0.375,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,821.88,3.0,821.88,0
C99904,1,2,646.74,323.37,3.0,323.37,0.6666666666666666,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,646.74,2.0,646.74,3
